x,y,Linear Conductivity,Linear Resistivity,Depth,DOI,DOI Flag
448589.0406,4177640.356,7.945391486,125.8591225,-0.15,-4.879574469,0
448589.0366,4177640.99,7.847023188,127.4368606,-0.15,-4.879574469,0
448589,4177641.62,7.835833405,127.6188439,-0.15,-5.175306255,0
448588.9283,4177642.274,7.859141735,127.240357,-0.15,-5.175306255,0
448588.8338,4177642.947,7.899598921,126.5887053,-0.15,-5.175306255,0
448588.7242,4177643.6,7.951147499,125.7680102,-0.15,-5.175306255,0
448588.5593,4177644.286,7.944049157,125.8803892,-0.15,-5.175306255,0
448588.3206,4177644.997,7.93402118,126.0394921,-0.15,-5.175306255,0
448588.0089,4177645.729,7.920597798,126.2530967,-0.15,-5.175306255,0
448587.6435,4177646.481,7.921038408,126.2460739,-0.15,-5.175306255,0
448587.2431,4177647.268,7.949416579,125.7953952,-0.15,-5.175306255,0
448586.8041,4177648.069,7.998275301,125.0269542,-0.15,-5.175306255,0
448586.306,4177648.873,8.063446114,124.0164547,-0.15,-5.175306255,0
448585.7604,4177649.677,8.120190656,123.1498178,-0.15,-5.175306255,0
448585.2184,4177650.5,8.149871135,122.7013266,-0.15,-5.175306255,0
448584.7019,4177651.325,8.183144704,122.2024095,-0.15,-5.175306255,0
448584.231,4177652.099,8.253606035,121.1591631,-0.15,-5.175306255,0
448583.8217,4177652.869,8.312094154,120.3066257,-0.15,-5.175306255,0
448583.4194,4177653.636,8.350467521,119.753774,-0.15,-5.175306255,0
448583.0304,4177654.412,8.381789674,119.3062626,-0.15,-5.175306255,0
448582.6563,4177655.162,8.411007625,118.8918195,-0.15,-5.175306255,0
448582.2953,4177655.915,8.446619483,118.3905587,-0.15,-5.175306255,0
448581.9874,4177656.694,8.456714409,118.2492339,-0.15,-5.175306255,0
448581.7175,4177657.495,8.484078222,117.867843,-0.15,-5.175306255,0
448581.4239,4177658.312,8.51036959,117.50371,-0.15,-5.175306255,0
448581.0855,4177659.146,8.544774331,117.0305922,-0.15,-5.175306255,0
448580.7243,4177660.001,8.592654064,116.3784778,-0.15,-5.175306255,0
448580.3121,4177660.862,8.616588027,116.0552178,-0.15,-5.175306255,0
448579.9053,4177661.753,8.670868438,115.3287017,-0.15,-5.175306255,0
448579.487,4177662.63,8.767771134,114.054072,-0.15,-5.175306255,0
448579.0406,4177663.528,8.858233983,112.8893188,-0.15,-5.175306255,0
448578.5767,4177664.449,8.954542356,111.6751655,-0.15,-5.175306255,0
448578.0971,4177665.378,9.083688791,110.0874351,-0.15,-5.175306255,0
448577.6137,4177666.273,9.190475258,108.8083012,-0.15,-5.175306255,0
448577.1275,4177667.143,9.314211396,107.3628198,-0.15,-5.175306255,0
448576.6669,4177668.02,9.425006011,106.1007281,-0.15,-5.175306255,0
448576.2265,4177668.9,9.506438239,105.1918684,-0.15,-5.175306255,0
448575.8266,4177669.765,9.614111799,104.0137686,-0.15,-5.175306255,0
448575.4484,4177670.574,9.648272807,103.6454939,-0.15,-5.175306255,0
448575.0817,4177671.389,9.661200127,103.5068094,-0.15,-5.175306255,0
448574.6858,4177672.189,9.661757483,103.5008384,-0.15,-5.175306255,0
448574.3005,4177672.982,9.639259594,103.7424078,-0.15,-5.175306255,0
448573.9396,4177673.746,9.593526673,104.2369542,-0.15,-5.175306255,0
448573.5761,4177674.513,9.540085721,104.8208611,-0.15,-5.175306255,0
448573.2223,4177675.28,9.483155534,105.4501317,-0.15,-5.175306255,0
448581.2286,4177545.602,510.1812179,1.960087837,-0.2,-2.809451967,0
448581.314,4177546.158,518.9374428,1.927014544,-0.2,-3.105183753,0
448581.3836,4177546.858,528.4798952,1.89221957,-0.2,-3.105183753,0
448581.4591,4177547.667,534.7380037,1.870074678,-0.2,-3.105183753,0
448581.5564,4177548.577,537.9200929,1.859012171,-0.2,-3.105183753,0
448581.663,4177549.569,543.1455384,1.841127155,-0.2,-3.105183753,0
448581.804,4177550.553,545.4858601,1.833228087,-0.2,-3.105183753,0
448581.9869,4177551.494,547.6568895,1.825960778,-0.2,-3.105183753,0
448582.1767,4177552.395,546.2596778,1.830631183,-0.2,-3.105183753,0
448582.3837,4177553.244,540.922144,1.848694884,-0.2,-3.105183753,0
448582.5756,4177554.05,534.4436147,1.871104776,-0.2,-3.105183753,0
448582.7726,4177554.841,530.3093599,1.885691778,-0.2,-3.105183753,0
448582.9703,4177555.601,528.2136804,1.893173231,-0.2,-3.105183753,0
448583.1502,4177556.337,528.6089785,1.891757501,-0.2,-3.105183753,0
448583.2937,4177557.037,529.7301832,1.887753486,-0.2,-3.105183753,0
448583.5049,4177557.7,530.3333438,1.8856065,-0.2,-3.105183753,0
448583.7099,4177558.364,529.7011819,1.887856841,-0.2,-3.105183753,0
448583.8808,4177559.054,526.247826,1.90024538,-0.2,-3.105183753,0
448584.0287,4177559.752,519.9694556,1.92318989,-0.2,-3.105183753,0
448584.1433,4177560.465,510.1375725,1.960255535,-0.2,-3.105183753,0
448584.2765,4177561.195,498.0011475,2.008027502,-0.2,-3.105183753,0
448584.4158,4177561.919,482.0556727,2.07444919,-0.2,-3.105183753,0
448584.5579,4177562.666,464.7528443,2.151681291,-0.2,-3.105183753,0
448584.6999,4177563.394,447.790762,2.233185865,-0.2,-3.105183753,0
448584.8516,4177564.117,432.7388888,2.310862337,-0.2,-3.105183753,0
448584.9053,4177564.827,418.94442,2.386951472,-0.2,-3.105183753,0
448584.9334,4177565.52,406.6510986,2.459110533,-0.2,-3.105183753,0
448584.9639,4177566.169,395.6634682,2.52740038,-0.2,-3.105183753,0
448585.0172,4177566.802,385.5834648,2.593472209,-0.2,-3.105183753,0
448585.1181,4177567.443,378.3559092,2.643014092,-0.2,-3.105183753,0
448585.2454,4177568.072,373.1736929,2.679717298,-0.2,-3.105183753,0
448585.391,4177568.673,370.1196528,2.701828969,-0.2,-3.105183753,0
448585.5336,4177569.223,368.8385729,2.711213179,-0.2,-3.105183753,0
448585.694,4177569.796,367.559803,2.720645707,-0.2,-3.105183753,0
448585.8556,4177570.414,368.0633261,2.716923771,-0.2,-3.105183753,0
448585.9812,4177571.06,369.1573931,2.70887166,-0.2,-3.105183753,0
448586.0981,4177571.715,370.5460267,2.698720072,-0.2,-3.105183753,0
448586.2036,4177572.398,372.3847807,2.685394387,-0.2,-3.105183753,0
448586.2838,4177573.104,374.6152026,2.669405815,-0.2,-3.105183753,0
448586.3048,4177573.793,376.1920129,2.658216989,-0.2,-3.105183753,0
448586.2861,4177574.463,377.601914,2.648291661,-0.2,-3.105183753,0
448586.2444,4177575.114,377.1218825,2.651662622,-0.2,-3.105183753,0
448586.1746,4177575.798,374.2788745,2.67180455,-0.2,-3.105183753,0
448586.0623,4177576.43,369.6256356,2.705440055,-0.2,-3.400915539,0
448585.9407,4177576.993,363.0316593,2.754580694,-0.2,-3.400915539,0
448585.8549,4177577.508,355.4426332,2.813393517,-0.2,-3.400915539,0
448585.7794,4177577.973,347.0844991,2.881142784,-0.2,-3.400915539,0
448585.7246,4177578.383,339.8937351,2.942096004,-0.2,-3.400915539,0
448585.7188,4177578.711,334.0139525,2.993886909,-0.2,-3.400915539,0
448585.7603,4177579.013,327.1941423,3.056289434,-0.2,-3.400915539,0
448585.8167,4177579.294,320.3714733,3.121376537,-0.2,-3.400915539,0
448585.866,4177579.568,315.7718627,3.166843276,-0.2,-3.400915539,0
448585.9219,4177579.78,312.6244709,3.198725926,-0.2,-3.105183753,0
448586.0034,4177579.997,311.2379754,3.212975533,-0.2,-3.105183753,0
448586.0945,4177580.19,310.157672,3.224166578,-0.2,-3.400915539,0
448586.0962,4177580.606,305.7280055,3.270881247,-0.2,-3.400915539,0
448586.0451,4177581.162,300.3661154,3.329270343,-0.2,-3.400915539,0
448585.9486,4177581.792,293.2668192,3.409864105,-0.2,-3.400915539,0
448585.7979,4177582.496,285.0187046,3.508541664,-0.2,-3.400915539,0
448585.6281,4177583.252,276.4546639,3.617229624,-0.2,-3.400915539,0
448585.456,4177584.049,267.9118634,3.732570806,-0.2,-3.400915539,0
448585.3053,4177584.889,258.4837788,3.868714721,-0.2,-3.400915539,0
448585.1937,4177585.789,248.4749043,4.024551304,-0.2,-3.400915539,0
448585.0982,4177586.722,238.937121,4.185201512,-0.2,-3.400915539,0
448584.995,4177587.68,228.6390724,4.373705638,-0.2,-3.400915539,0
448584.9749,4177588.415,222.2149599,4.500147067,-0.2,-3.400915539,0
448584.9937,4177589.035,217.4963923,4.597777414,-0.2,-3.400915539,0
448585.0526,4177589.577,213.7780085,4.677749629,-0.2,-3.400915539,0
448585.1552,4177590.068,210.8293462,4.743172703,-0.2,-3.400915539,0
448585.2858,4177590.515,208.9582159,4.785645761,-0.2,-3.400915539,0
448585.4355,4177590.932,208.1314906,4.804654965,-0.2,-3.400915539,0
448585.6009,4177591.312,207.5311348,4.818554098,-0.2,-3.400915539,0
448585.7688,4177591.68,207.4389942,4.820694412,-0.2,-3.400915539,0
448585.928,4177592.057,206.6354105,4.839441592,-0.2,-3.400915539,0
448586.1066,4177592.45,206.7476166,4.83681513,-0.2,-3.400915539,0
448586.2853,4177592.847,206.671744,4.838590804,-0.2,-3.400915539,0
448586.4553,4177593.258,207.7371699,4.813775025,-0.2,-3.696647325,0
448586.6024,4177593.686,207.5925214,4.817129218,-0.2,-3.696647325,0
448586.7124,4177594.077,206.9207464,4.832768185,-0.2,-3.696647325,0
448586.7842,4177594.441,204.1379015,4.898649358,-0.2,-3.696647325,0
448586.8307,4177594.824,198.8356169,5.029280044,-0.2,-3.696647325,0
448586.8676,4177595.235,192.9447201,5.182831638,-0.2,-3.696647325,0
448586.9028,4177595.652,187.3139238,5.338631425,-0.2,-3.696647325,0
448586.9554,4177596.027,180.5665779,5.538123452,-0.2,-3.696647325,0
448587.0042,4177596.374,172.8876445,5.784103329,-0.2,-3.696647325,0
448587.052,4177596.687,164.2283045,6.089084358,-0.2,-3.696647325,0
448586.9974,4177596.977,153.152451,6.529441702,-0.2,-3.696647325,0
448586.9217,4177597.271,143.0146684,6.99228975,-0.2,-3.696647325,0
448586.855,4177597.599,132.5448609,7.544615407,-0.2,-3.696647325,0
448586.8151,4177597.981,123.2505962,8.113551014,-0.2,-3.696647325,0
448586.7847,4177598.326,115.3944151,8.665930658,-0.2,-3.696647325,0
448586.7706,4177598.747,108.0497376,9.254997022,-0.2,-3.696647325,0
448586.7347,4177599.21,100.0676046,9.993244105,-0.2,-3.696647325,0
448586.7353,4177599.727,93.6402675,10.67916642,-0.2,-3.992379111,0
448586.7546,4177600.289,88.41562506,11.31021807,-0.2,-3.992379111,0
448586.8077,4177600.881,85.34009385,11.71782166,-0.2,-3.992379111,0
448587.0237,4177601.477,83.87826045,11.92204028,-0.2,-3.992379111,0
448587.3066,4177602.059,81.72528984,12.23611445,-0.2,-3.992379111,0
448587.6098,4177602.634,79.81239612,12.52938201,-0.2,-3.992379111,0
448587.8785,4177603.197,78.45241672,12.74657992,-0.2,-3.992379111,0
448588.1157,4177603.802,77.19951375,12.95344946,-0.2,-3.992379111,0
448588.2792,4177604.305,76.25398032,13.11406953,-0.2,-3.992379111,0
448588.3931,4177604.759,75.57736441,13.2314749,-0.2,-3.992379111,0
448588.4469,4177605.201,74.40891581,13.43924971,-0.2,-3.992379111,0
448588.4523,4177605.638,72.89582836,13.71820614,-0.2,-3.992379111,0
448588.4111,4177606.096,70.40417292,14.20370354,-0.2,-3.992379111,0
448588.3157,4177606.618,67.21520564,14.87758596,-0.2,-3.992379111,0
448588.1802,4177607.217,63.89065654,15.65174087,-0.2,-3.992379111,0
448588.0354,4177607.869,60.2395397,16.60039245,-0.2,-3.992379111,0
448587.9171,4177608.535,56.32401439,17.75441631,-0.2,-3.992379111,0
448587.8594,4177609.183,52.63000857,19.00056692,-0.2,-3.992379111,0
448587.8758,4177609.836,49.07143819,20.37845306,-0.2,-3.992379111,0
448587.9626,4177610.477,45.53162233,21.96275794,-0.2,-3.992379111,0
448588.0512,4177611.112,42.30368096,23.6386049,-0.2,-4.288110897,0
448588.1731,4177611.733,39.06074576,25.60114971,-0.2,-4.288110897,0
448588.2781,4177612.325,36.21386629,27.61373205,-0.2,-4.288110897,0
448588.3846,4177612.867,33.64809118,29.71936787,-0.2,-4.288110897,0
448588.5077,4177613.39,31.76530468,31.48088803,-0.2,-4.288110897,0
448588.6272,4177613.905,30.46852737,32.82075264,-0.2,-4.288110897,0
448588.7354,4177614.445,29.53367162,33.8596573,-0.2,-4.288110897,0
448588.8182,4177615.004,28.36966642,35.2489164,-0.2,-4.288110897,0
448588.8411,4177615.571,27.04939161,36.9694082,-0.2,-4.288110897,0
448588.6743,4177616.367,26.06701383,38.36266043,-0.2,-4.583842683,0
448588.6145,4177617.1,25.26973559,39.57302982,-0.2,-4.583842683,0
448588.5998,4177617.845,24.39230618,40.9965336,-0.2,-4.583842683,0
448588.6547,4177618.592,23.48057619,42.58839272,-0.2,-4.583842683,0
448588.7808,4177619.33,22.80134803,43.85705611,-0.2,-4.583842683,0
448588.91,4177619.982,22.29016355,44.86283817,-0.2,-4.583842683,0
448589.0256,4177620.57,21.82542191,45.81812916,-0.2,-4.583842683,0
448589.138,4177621.086,21.3026567,46.94250178,-0.2,-4.583842683,0
448589.2502,4177621.555,20.91056159,47.82272326,-0.2,-4.583842683,0
448589.3923,4177622.01,20.6419204,48.44510495,-0.2,-4.583842683,0
448589.7649,4177622.29,20.14565128,49.63850442,-0.2,-4.583842683,0
448590.0631,4177622.626,19.50279788,51.27469434,-0.2,-4.583842683,0
448590.3021,4177622.948,19.04788705,52.49926134,-0.2,-4.583842683,0
448590.4849,4177623.294,18.81365109,53.15289389,-0.2,-4.583842683,0
448590.5805,4177623.661,18.6352162,53.66184054,-0.2,-4.583842683,0
448590.6484,4177624.089,18.47093554,54.13910941,-0.2,-4.583842683,0
448590.6946,4177624.576,18.27220973,54.72791824,-0.2,-4.583842683,0
448590.7006,4177625.119,18.09904839,55.25152364,-0.2,-4.583842683,0
448590.6612,4177625.721,17.90772803,55.84181299,-0.2,-4.583842683,0
448590.5983,4177626.365,17.65898583,56.6283936,-0.2,-4.583842683,0
448590.4639,4177626.994,17.521637,57.07229295,-0.2,-4.583842683,0
448590.2881,4177627.629,17.50594266,57.12345911,-0.2,-4.583842683,0
448590.1135,4177628.307,17.41333307,57.42725969,-0.2,-4.583842683,0
448589.9409,4177629.034,17.18079851,58.20451241,-0.2,-4.879574469,0
448589.781,4177629.815,16.83116406,59.41359708,-0.2,-4.879574469,0
448589.6284,4177630.625,16.3301014,61.23660691,-0.2,-4.879574469,0
448589.4934,4177631.443,15.73502853,63.55247453,-0.2,-4.879574469,0
448589.3963,4177632.263,14.94152887,66.92755531,-0.2,-4.879574469,0
448589.3353,4177633.083,14.08836042,70.98058045,-0.2,-4.879574469,0
448589.2928,4177633.902,13.19613299,75.77977583,-0.2,-4.879574469,0
448589.2546,4177634.692,12.25739718,81.58338879,-0.2,-4.879574469,0
448589.2286,4177635.474,11.35085746,88.0990712,-0.2,-4.879574469,0
448589.1945,4177636.213,10.4667186,95.54092724,-0.2,-4.879574469,0
448589.1453,4177636.941,9.635134561,103.7868225,-0.2,-4.879574469,0
448589.0915,4177637.65,8.958691504,111.6234441,-0.2,-4.879574469,0
448589.0465,4177638.343,8.389607811,119.1950831,-0.2,-4.879574469,0
448589.0341,4177639.03,7.928755887,126.1231919,-0.2,-4.879574469,0
448589.0365,4177639.702,7.646101276,130.7856075,-0.2,-4.879574469,0
448589.0406,4177640.356,7.467970282,133.9051927,-0.2,-4.879574469,0
448589.0366,4177640.99,7.384162561,135.4249709,-0.2,-4.879574469,0
448589,4177641.62,7.383641014,135.4345367,-0.2,-5.175306255,0
448588.9283,4177642.274,7.412045106,134.9155308,-0.2,-5.175306255,0
448588.8338,4177642.947,7.460287732,134.0430873,-0.2,-5.175306255,0
448588.7242,4177643.6,7.52145459,132.9530064,-0.2,-5.175306255,0
448588.5593,4177644.286,7.524549073,132.8983292,-0.2,-5.175306255,0
448588.3206,4177644.997,7.526615717,132.8618383,-0.2,-5.175306255,0
448588.0089,4177645.729,7.524120461,132.9058998,-0.2,-5.175306255,0
448587.6435,4177646.481,7.533877217,132.7337799,-0.2,-5.175306255,0
448587.2431,4177647.268,7.573006798,132.047947,-0.2,-5.175306255,0
448586.8041,4177648.069,7.631796856,131.0307414,-0.2,-5.175306255,0
448586.306,4177648.873,7.705002249,129.7858155,-0.2,-5.175306255,0
448585.7604,4177649.677,7.767638729,128.739252,-0.2,-5.175306255,0
448585.2184,4177650.5,7.798551807,128.2289359,-0.2,-5.175306255,0
448584.7019,4177651.325,7.832640229,127.670871,-0.2,-5.175306255,0
448584.231,4177652.099,7.902714837,126.5387934,-0.2,-5.175306255,0
448583.8217,4177652.869,7.962208421,125.5932961,-0.2,-5.175306255,0
448583.4194,4177653.636,8.003926084,124.938685,-0.2,-5.175306255,0
448583.0304,4177654.412,8.037851233,124.4113596,-0.2,-5.175306255,0
448582.6563,4177655.162,8.065233039,123.9889778,-0.2,-5.175306255,0
448582.2953,4177655.915,8.09202011,123.5785362,-0.2,-5.175306255,0
448581.9874,4177656.694,8.096257335,123.5138606,-0.2,-5.175306255,0
448581.7175,4177657.495,8.115755435,123.2171186,-0.2,-5.175306255,0
448581.4239,4177658.312,8.135867114,122.9125287,-0.2,-5.175306255,0
448581.0855,4177659.146,8.166271303,122.4549079,-0.2,-5.175306255,0
448580.7243,4177660.001,8.207022316,121.8468723,-0.2,-5.175306255,0
448580.3121,4177660.862,8.226611959,121.5567241,-0.2,-5.175306255,0
448579.9053,4177661.753,8.277703286,120.8064563,-0.2,-5.175306255,0
448579.487,4177662.63,8.369583485,119.4802587,-0.2,-5.175306255,0
448579.0406,4177663.528,8.457333995,118.2405709,-0.2,-5.175306255,0
448578.5767,4177664.449,8.558056959,116.8489535,-0.2,-5.175306255,0
448578.0971,4177665.378,8.690922367,115.0625857,-0.2,-5.175306255,0
448577.6137,4177666.273,8.804027802,113.5843755,-0.2,-5.175306255,0
448577.1275,4177667.143,8.935234684,111.9164785,-0.2,-5.175306255,0
448576.6669,4177668.02,9.050321128,110.4933168,-0.2,-5.175306255,0
448576.2265,4177668.9,9.137898014,109.4343577,-0.2,-5.175306255,0
448575.8266,4177669.765,9.248664819,108.1237151,-0.2,-5.175306255,0
448575.4484,4177670.574,9.281976246,107.7356776,-0.2,-5.175306255,0
448575.0817,4177671.389,9.294961727,107.585166,-0.2,-5.175306255,0
448574.6858,4177672.189,9.297015622,107.5613983,-0.2,-5.175306255,0
448574.3005,4177672.982,9.277133767,107.7919134,-0.2,-5.175306255,0
448573.9396,4177673.746,9.233595867,108.3001698,-0.2,-5.175306255,0
448573.5761,4177674.513,9.180123496,108.9309965,-0.2,-5.175306255,0
448573.2223,4177675.28,9.123567576,109.6062469,-0.2,-5.175306255,0
448581.2286,4177545.602,528.819989,1.891002649,-0.252920161,-2.809451967,0
448581.314,4177546.158,537.2384841,1.86137075,-0.252920161,-3.105183753,0
448581.3836,4177546.858,545.6851604,1.832558538,-0.252920161,-3.105183753,0
448581.4591,4177547.667,551.0253134,1.814798659,-0.252920161,-3.105183753,0
448581.5564,4177548.577,553.5283489,1.806592204,-0.252920161,-3.105183753,0
448581.663,4177549.569,558.2282444,1.791381948,-0.252920161,-3.105183753,0
448581.804,4177550.553,559.9004325,1.786031841,-0.252920161,-3.105183753,0
448581.9869,4177551.494,561.050996,1.782369173,-0.252920161,-3.105183753,0
448582.1767,4177552.395,558.4254341,1.79074938,-0.252920161,-3.105183753,0
448582.3837,4177553.244,552.8627678,1.808767127,-0.252920161,-3.105183753,0
448582.5756,4177554.05,546.3896299,1.83019579,-0.252920161,-3.105183753,0
448582.7726,4177554.841,541.7112123,1.846002034,-0.252920161,-3.105183753,0
448582.9703,4177555.601,539.1363465,1.854818371,-0.252920161,-3.105183753,0
448583.1502,4177556.337,538.6669146,1.856434789,-0.252920161,-3.105183753,0
448583.2937,4177557.037,538.6183624,1.856602132,-0.252920161,-3.105183753,0
448583.5049,4177557.7,538.049013,1.85856674,-0.252920161,-3.105183753,0
448583.7099,4177558.364,537.081381,1.861915224,-0.252920161,-3.105183753,0
448583.8808,4177559.054,533.4792598,1.874487118,-0.252920161,-3.105183753,0
448584.0287,4177559.752,527.4040561,1.896079464,-0.252920161,-3.105183753,0
448584.1433,4177560.465,517.993845,1.930524869,-0.252920161,-3.105183753,0
448584.2765,4177561.195,506.416826,1.974657927,-0.252920161,-3.105183753,0
448584.4158,4177561.919,491.2136587,2.035774011,-0.252920161,-3.105183753,0
448584.5579,4177562.666,474.6355655,2.10687962,-0.252920161,-3.105183753,0
448584.6999,4177563.394,458.4002369,2.181499745,-0.252920161,-3.105183753,0
448584.8516,4177564.117,444.0853352,2.251819461,-0.252920161,-3.105183753,0
448584.9053,4177564.827,431.0809311,2.319750023,-0.252920161,-3.105183753,0
448584.9334,4177565.52,419.0535286,2.386329983,-0.252920161,-3.105183753,0
448584.9639,4177566.169,408.120923,2.450254186,-0.252920161,-3.105183753,0
448585.0172,4177566.802,398.040656,2.51230618,-0.252920161,-3.105183753,0
448585.1181,4177567.443,390.4576724,2.561097068,-0.252920161,-3.105183753,0
448585.2454,4177568.072,384.8681813,2.598292217,-0.252920161,-3.105183753,0
448585.391,4177568.673,381.3623189,2.622178308,-0.252920161,-3.105183753,0
448585.5336,4177569.223,379.4596597,2.635326245,-0.252920161,-3.105183753,0
448585.694,4177569.796,377.8967706,2.646225313,-0.252920161,-3.105183753,0
448585.8556,4177570.414,377.9613079,2.645773467,-0.252920161,-3.105183753,0
448585.9812,4177571.06,378.2866249,2.643498168,-0.252920161,-3.105183753,0
448586.0981,4177571.715,378.8810005,2.639351138,-0.252920161,-3.105183753,0
448586.2036,4177572.398,379.8017693,2.632952453,-0.252920161,-3.105183753,0
448586.2838,4177573.104,381.403709,2.621893748,-0.252920161,-3.105183753,0
448586.3048,4177573.793,382.3390408,2.615479701,-0.252920161,-3.105183753,0
448586.2861,4177574.463,382.797381,2.612348072,-0.252920161,-3.105183753,0
448586.2444,4177575.114,381.5857915,2.620642651,-0.252920161,-3.105183753,0
448586.1746,4177575.798,377.9741373,2.645683662,-0.252920161,-3.105183753,0
